time,flux,moisture,temp,house,treatment,
2020/7/21 4:00,2.09,0.081,23.4575,H1,S1,
2020/7/21 5:00,1.74,0.0805,22.54,H1,S1,
2020/7/21 6:00,1.92,0.07975,23.65,H1,S1,
2020/7/21 7:00,2.09,0.08025,28.23,H1,S1,
2020/7/21 8:00,1.7,0.0795,30.4375,H1,S1,
2020/7/21 9:00,NaN,0.0795,34.1575,H1,S1,
2020/7/21 10:00,NaN,0.079,37.41,H1,S1,
2020/7/21 11:00,1.73,0.07875,38.475,H1,S1,
2020/7/21 12:00,1.84,0.078,39.4725,H1,S1,
2020/7/21 13:00,2.41,0.0775,41.6275,H1,S1,
2020/7/21 14:00,1.67,0.07675,41.91,H1,S1,
2020/7/21 15:00,NaN,0.076,41.4,H1,S1,
2020/7/21 16:00,2.12,0.075,41.8575,H1,S1,
2020/7/21 17:00,1.79,0.074,38.4575,H1,S1,
2020/7/21 18:00,1.56,0.0725,33.9175,H1,S1,
2020/7/21 19:00,NaN,0.0715,31.6175,H1,S1,
2020/7/21 20:00,NaN,0.07025,27.5625,H1,S1,
2020/7/21 21:00,1.47,0.06975,25.7025,H1,S1,
2020/7/21 22:00,1.24,0.069,25.6575,H1,S1,
2020/7/21 23:00,1.45,0.06875,25.0975,H1,S1,
2020/7/22 0:00,1.41,0.068,25.0375,H1,S1,
2020/7/22 1:00,1.72,0.068,25.3175,H1,S1,
2020/7/22 2:00,2.03,0.06725,24.74,H1,S1,
2020/7/22 3:00,1.43,0.067,24.125,H1,S1,
2020/7/22 4:00,1.59,0.067,24.165,H1,S1,
2020/7/22 5:00,1.75,0.0665,24.0575,H1,S1,
2020/7/22 6:00,1.72,0.066,24.305,H1,S1,
2020/7/22 7:00,1.38,0.066,25.605,H1,S1,
2020/7/22 8:00,1.36,0.066,30.49,H1,S1,
2020/7/22 9:00,1.17,0.0665,34.8075,H1,S1,
2020/7/22 10:00,1.35,0.067,38.515,H1,S1,
2020/7/22 11:00,NaN,0.0665,39.6425,H1,S1,
2020/7/22 12:00,NaN,0.066,39.19,H1,S1,
2020/7/22 13:00,1.8,0.066,41.09,H1,S1,
2020/7/22 14:00,1.83,0.0655,41.32,H1,S1,
2020/7/22 15:00,1.75,0.06525,39.82,H1,S1,
2020/7/22 16:00,1.76,0.064,37.8175,H1,S1,
2020/7/22 17:00,1.67,0.0635,36.9175,H1,S1,
2020/7/22 18:00,1.64,0.0625,33.93,H1,S1,
2020/7/22 19:00,1.58,0.062,32.1825,H1,S1,
2020/7/22 20:00,1.67,0.06125,30.415,H1,S1,
2020/7/22 21:00,1.44,0.061,29.6175,H1,S1,
2020/7/22 22:00,1.44,0.06025,28.8175,H1,S1,
2020/7/22 23:00,1.47,0.06,28.2975,H1,S1,
2020/7/23 0:00,1.36,0.06,27.98,H1,S1,
2020/7/23 1:00,1.47,0.059,27.5075,H1,S1,
2020/7/23 2:00,1.4,0.059,27.1675,H1,S1,
2020/7/23 3:00,1.59,0.058,26.705,H1,S1,
2020/7/23 4:00,1.41,0.05825,26.19,H1,S1,
2020/7/23 5:00,1.45,0.058,25.47,H1,S1,
2020/7/23 6:00,1.48,0.058,25.9375,H1,S1,
2020/7/23 7:00,1.45,0.058,30.105,H1,S1,
2020/7/23 8:00,1.25,0.058,33.13,H1,S1,
2020/7/23 9:00,1.45,0.05775,30.355,H1,S1,
2020/7/23 10:00,1.37,0.05675,23.7125,H1,S1,
2020/7/23 11:00,1.39,0.0565,23.985,H1,S1,
2020/7/23 12:00,1.38,0.056,24.3075,H1,S1,
2020/7/23 13:00,1.25,0.05625,27.4825,H1,S1,
2020/7/23 14:00,1.33,0.05625,26.33,H1,S1,
2020/7/23 15:00,1.46,0.05575,24.23,H1,S1,
2020/7/23 16:00,1.35,0.056,23.5775,H1,S1,
2020/7/23 17:00,4.14,0.0795,23.02,H1,S1,
2020/7/23 18:00,3.38,0.08,22.6175,H1,S1,
2020/7/23 19:00,3.24,0.08,22.09,H1,S1,
2020/7/23 20:00,3.28,0.0805,21.725,H1,S1,
2020/7/23 21:00,3.29,0.0805,21.73,H1,S1,
2020/7/23 22:00,3.31,0.0805,21.4275,H1,S1,
2020/7/23 23:00,3.12,0.0805,21.3225,H1,S1,
2020/7/24 0:00,3.24,0.08,21.2875,H1,S1,
2020/7/24 1:00,3.45,0.08,21.52,H1,S1,
2020/7/24 2:00,3.17,0.08,21.495,H1,S1,
2020/7/24 3:00,3.14,0.07975,21.435,H1,S1,
2020/7/24 4:00,3.26,0.0795,21.35,H1,S1,
2020/7/24 5:00,3.15,0.0795,21.385,H1,S1,
2020/7/24 6:00,3.23,0.0795,21.59,H1,S1,
2020/7/24 7:00,3.26,0.0795,22.6375,H1,S1,
2020/7/24 8:00,3.6,0.0795,24.82,H1,S1,
2020/7/24 9:00,2.61,0.0795,26.24,H1,S1,
2020/7/24 10:00,2.46,0.0795,29.83,H1,S1,
2020/7/24 11:00,2.09,0.07975,34.185,H1,S1,
2020/7/24 12:00,1.84,0.079,34.16,H1,S1,
2020/7/24 13:00,1.77,0.079,36.21,H1,S1,
2020/7/24 14:00,1.67,0.078,34.785,H1,S1,
2020/7/24 15:00,1.73,0.07725,35.735,H1,S1,
2020/7/24 16:00,1.97,0.075,27.395,H1,S1,
2020/7/24 17:00,1.57,0.07475,29.88,H1,S1,
2020/7/24 18:00,1.61,0.07425,29.7975,H1,S1,
2020/7/24 19:00,1.58,0.0735,28.155,H1,S1,
2020/7/24 20:00,1.56,0.07275,26.5175,H1,S1,
2020/7/24 21:00,1.45,0.072,25.545,H1,S1,
2020/7/24 22:00,1.45,0.0715,24.8675,H1,S1,
2020/7/24 23:00,1.51,0.0715,24.6975,H1,S1,
2020/7/25 0:00,1.46,0.0705,24.035,H1,S1,
2020/7/25 1:00,1.39,0.0705,23.2975,H1,S1,
2020/7/25 2:00,1.43,0.07025,23.3275,H1,S1,
2020/7/25 3:00,1.35,0.06975,23.35,H1,S1,
2020/7/25 4:00,1.42,0.06925,22.9975,H1,S1,
2020/7/25 5:00,1.48,0.06925,22.8375,H1,S1,
2020/7/25 6:00,1.31,0.069,22.79,H1,S1,
2020/7/25 7:00,1.27,0.069,23.92,H1,S1,
2020/7/25 8:00,1.29,0.069,27.47,H1,S1,
2020/7/25 9:00,1.34,0.069,31.3225,H1,S1,
2020/7/25 10:00,1.22,0.06875,33.2125,H1,S1,
2020/7/25 11:00,1.22,0.068,32.2575,H1,S1,
2020/7/25 12:00,1.26,0.068,34.9325,H1,S1,
2020/7/25 13:00,1.38,0.06825,37.6475,H1,S1,
2020/7/25 14:00,1.45,0.0685,40.715,H1,S1,
2020/7/25 15:00,1.54,0.0685,42.645,H1,S1,
2020/7/25 16:00,1.57,0.0675,42.095,H1,S1,
2020/7/25 17:00,1.5,0.0665,39.6775,H1,S1,
2020/7/25 18:00,1.52,0.0655,36.4975,H1,S1,
2020/7/25 19:00,1.47,0.0645,32.1225,H1,S1,
2020/7/25 20:00,1.44,0.0635,28.91,H1,S1,
2020/7/25 21:00,1.31,0.06325,27.52,H1,S1,
2020/7/25 22:00,1.24,0.0625,26.905,H1,S1,
2020/7/25 23:00,1.17,0.06225,26.895,H1,S1,
2020/7/26 0:00,1.24,0.06175,26.46,H1,S1,
2020/7/26 1:00,1.35,0.06125,25.135,H1,S1,
2020/7/26 2:00,1.3,0.0605,24.025,H1,S1,
2020/7/26 3:00,1.2,0.0605,23.3775,H1,S1,
2020/7/26 4:00,1.12,0.06,23.005,H1,S1,
2020/7/26 5:00,1.31,0.05975,22.5425,H1,S1,
2020/7/26 6:00,1.04,0.05925,22.7275,H1,S1,
2020/7/26 7:00,1.13,0.0595,27.85,H1,S1,
2020/7/26 8:00,1.05,0.06,32.495,H1,S1,
2020/7/26 9:00,1.09,0.06025,35.6275,H1,S1,
2020/7/26 10:00,1.13,0.06075,39.31,H1,S1,
2020/7/26 11:00,1.27,0.06125,42.45,H1,S1,
2020/7/26 12:00,1.36,0.06175,45.085,H1,S1,
2020/7/26 13:00,1.66,0.0615,45.63,H1,S1,
2020/7/26 14:00,1.51,0.06075,45.245,H1,S1,
2020/7/26 15:00,1.54,0.0595,42.08,H1,S1,
2020/7/26 16:00,1.57,0.0595,45.7675,H1,S1,
2020/7/26 17:00,1.62,0.059,43.2225,H1,S1,
2020/7/26 18:00,1.57,0.058,40.025,H1,S1,
2020/7/26 19:00,1.4,0.057,36.365,H1,S1,
2020/7/26 20:00,1.39,0.05625,32.5925,H1,S1,
2020/7/26 21:00,1.37,0.0555,31.61,H1,S1,
2020/7/26 22:00,1.5,0.05525,30.9475,H1,S1,
2020/7/26 23:00,1.33,0.0545,29.6025,H1,S1,
2020/7/27 0:00,1.27,0.0545,28.6725,H1,S1,
2020/7/27 1:00,1.29,0.05375,27.7375,H1,S1,
2020/7/27 2:00,1.31,0.0535,26.82,H1,S1,
2020/7/27 3:00,1.44,0.0535,26.5225,H1,S1,
2020/7/27 4:00,1.3,0.053,25.9275,H1,S1,
2020/7/27 5:00,1.23,0.05275,24.7825,H1,S1,
2020/7/27 6:00,1.24,0.0525,24.7725,H1,S1,
2020/7/27 7:00,1.24,0.05275,29.7,H1,S1,
2020/7/27 8:00,1.18,0.05325,33.2575,H1,S1,
2020/7/27 9:00,1.13,0.0535,37.2325,H1,S1,
2020/7/27 10:00,1.38,0.05425,41.4675,H1,S1,
2020/7/27 11:00,1.41,0.0545,44.2625,H1,S1,
2020/7/27 12:00,1.43,0.054,42.745,H1,S1,
2020/7/27 13:00,1.42,0.0535,40.775,H1,S1,
2020/7/27 14:00,7.81,0.0535,43.535,H1,S1,
2020/7/27 15:00,5.17,0.09075,34.82,H1,S1,
2020/7/27 16:00,4.23,0.09075,32.8975,H1,S1,
2020/7/27 17:00,3.7,0.08875,28.6775,H1,S1,
2020/7/27 18:00,3.93,0.088,27.7875,H1,S1,
2020/7/27 19:00,4.03,0.0875,27.355,H1,S1,
2020/7/27 20:00,3.83,0.08675,26.1475,H1,S1,
2020/7/27 21:00,3.71,0.086,25.635,H1,S1,
2020/7/27 22:00,3.9,0.085,25.4675,H1,S1,
2020/7/27 23:00,3.83,0.085,25.18,H1,S1,
2020/7/28 0:00,3.71,0.084,24.5825,H1,S1,
2020/7/28 1:00,3.44,0.08375,24.205,H1,S1,
2020/7/28 2:00,3.34,0.08325,24.0425,H1,S1,
2020/7/28 3:00,3.32,0.0825,23.605,H1,S1,
2020/7/28 4:00,3.25,0.08225,23.1775,H1,S1,
2020/7/28 5:00,3.03,0.0815,22.66,H1,S1,
2020/7/28 6:00,2.98,0.0815,22.82,H1,S1,
2020/7/28 7:00,2.85,0.081,27.11,H1,S1,
2020/7/28 8:00,2.54,0.08125,30.425,H1,S1,
2020/7/28 9:00,2.38,0.08125,33.5,H1,S1,
2020/7/28 10:00,2.47,0.0815,38.095,H1,S1,
2020/7/28 11:00,2.34,0.081,41.43,H1,S1,
2020/7/28 12:00,2.33,0.08025,43.13,H1,S1,
2020/7/28 13:00,2.3,0.0785,34.7825,H1,S1,
2020/7/28 14:00,2.23,0.078,27.6775,H1,S1,
2020/7/28 15:00,2.12,0.07775,34.065,H1,S1,
2020/7/28 16:00,2.14,0.07725,38.3825,H1,S1,
2020/7/28 17:00,2.2,0.07625,37.9025,H1,S1,
2020/7/28 18:00,2.06,0.075,34.9475,H1,S1,
2020/7/28 19:00,1.9,0.074,32.175,H1,S1,
2020/7/28 20:00,1.86,0.07325,29.7875,H1,S1,
2020/7/28 21:00,1.76,0.07225,28.5875,H1,S1,
2020/7/28 22:00,1.71,0.0715,28.005,H1,S1,
2020/7/28 23:00,1.74,0.071,27.23,H1,S1,
2020/7/29 0:00,1.7,0.07,25.8775,H1,S1,
2020/7/29 1:00,1.75,0.07,24.955,H1,S1,
2020/7/29 2:00,1.79,0.069,24.1475,H1,S1,
2020/7/29 3:00,1.59,0.069,23.5975,H1,S1,
2020/7/29 4:00,1.61,0.0685,23.15,H1,S1,
2020/7/29 5:00,1.56,0.068,22.845,H1,S1,
2020/7/29 6:00,1.44,0.0675,22.9425,H1,S1,
2020/7/29 7:00,1.47,0.06775,27.4625,H1,S1,
2020/7/29 8:00,1.42,0.068,32.0275,H1,S1,
2020/7/29 9:00,1.33,0.068,35.15,H1,S1,
2020/7/29 10:00,1.44,0.0685,39.0875,H1,S1,
2020/7/29 11:00,1.47,0.0685,42.235,H1,S1,
2020/7/29 12:00,1.65,0.06825,44.56,H1,S1,
2020/7/29 13:00,1.79,0.068,46,H1,S1,
2020/7/29 14:00,1.8,0.068,47.0725,H1,S1,
2020/7/29 15:00,1.84,0.067,47.3875,H1,S1,
2020/7/29 16:00,1.79,0.06625,46.56,H1,S1,
2020/7/29 17:00,1.77,0.065,43.9575,H1,S1,
2020/7/29 18:00,1.72,0.06375,39.8425,H1,S1,
2020/7/29 19:00,1.61,0.0625,35.4725,H1,S1,
2020/7/29 20:00,1.78,0.0615,32.6225,H1,S1,
2020/7/29 21:00,1.66,0.061,30.17,H1,S1,
2020/7/29 22:00,1.77,0.06,28.8125,H1,S1,
2020/7/29 23:00,1.6,0.06,28.0275,H1,S1,
2020/7/30 0:00,1.45,0.059,27.055,H1,S1,
2020/7/30 1:00,1.49,0.059,26.385,H1,S1,
2020/7/30 2:00,1.46,0.05875,25.71,H1,S1,
2020/7/30 3:00,1.33,0.058,25.035,H1,S1,
2020/7/30 4:00,1.33,0.058,24.48,H1,S1,
2020/7/30 5:00,1.48,0.05725,24.05,H1,S1,
2020/7/30 6:00,1.45,0.05725,24.1175,H1,S1,
2020/7/30 7:00,1.43,0.05725,28.665,H1,S1,
2020/7/30 8:00,1.31,0.058,33.295,H1,S1,
2020/7/30 9:00,1.28,0.058,36.9175,H1,S1,
2020/7/30 10:00,1.39,0.05875,41.4025,H1,S1,
2020/7/30 11:00,1.34,0.059,44.65,H1,S1,
2020/7/30 12:00,1.46,0.059,46.92,H1,S1,
2020/7/30 13:00,1.59,0.08075,40.7975,H1,S1,
2020/7/30 14:00,4.45,0.0785,43.51,H1,S1,
2020/7/30 15:00,2.85,0.076,44.0925,H1,S1,
2020/7/30 16:00,2.42,0.0745,43.325,H1,S1,
2020/7/30 17:00,2.22,0.073,41.3375,H1,S1,
2020/7/30 18:00,1.99,0.07125,38.155,H1,S1,
2020/7/30 19:00,1.85,0.06975,34.5075,H1,S1,
2020/7/30 20:00,1.92,0.0685,30.8175,H1,S1,
2020/7/30 21:00,1.78,0.06775,28.7675,H1,S1,
2020/7/30 22:00,1.76,0.067,27.985,H1,S1,
2020/7/30 23:00,1.69,0.06625,27.45,H1,S1,
2020/7/31 0:00,1.75,0.06575,26.8275,H1,S1,
2020/7/31 1:00,1.76,0.06525,26.905,H1,S1,
2020/7/31 2:00,1.6,0.06475,26.8,H1,S1,
2020/7/31 3:00,1.72,0.064,26.125,H1,S1,
2020/7/31 4:00,1.56,0.06375,25.32,H1,S1,
2020/7/31 5:00,1.5,0.063,23.8625,H1,S1,
2020/7/31 6:00,1.61,0.06275,23.1,H1,S1,
2020/7/31 7:00,1.53,0.0625,24.8425,H1,S1,
2020/7/31 8:00,1.4,0.0625,30.2875,H1,S1,
2020/7/31 9:00,1.31,0.06275,34.6425,H1,S1,
2020/7/31 10:00,1.38,0.06325,39.155,H1,S1,
2020/7/31 11:00,1.45,0.06375,42.6175,H1,S1,
2020/7/31 12:00,1.58,0.064,45.6,H1,S1,
2020/7/31 13:00,1.65,0.064,47.4125,H1,S1,
2020/7/31 14:00,1.71,0.06375,48.96,H1,S1,
2020/7/31 15:00,1.7,0.063,49.2875,H1,S1,
2020/7/31 16:00,1.83,0.06175,48.025,H1,S1,
2020/7/31 17:00,1.66,0.0605,45.6225,H1,S1,
2020/7/31 18:00,1.76,0.0595,41.05,H1,S1,
2020/7/31 19:00,1.82,0.05825,37.445,H1,S1,
2020/7/31 20:00,1.76,0.05725,34.0425,H1,S1,
2020/7/31 21:00,1.78,0.05675,32.355,H1,S1,
2020/7/31 22:00,1.64,0.056,31.045,H1,S1,
2020/7/31 23:00,1.61,0.0555,29.2175,H1,S1,
2020/8/1 0:00,1.57,0.055,27.99,H1,S1,
2020/8/1 1:00,1.33,0.05475,28.225,H1,S1,
2020/8/1 2:00,1.37,0.05425,28.965,H1,S1,
2020/8/1 3:00,1.36,0.05375,27.065,H1,S1,
2020/8/1 4:00,1.33,0.054,26.345,H1,S1,
2020/8/1 5:00,1.36,0.05325,25.91,H1,S1,
2020/8/1 6:00,1.22,0.053,25.3725,H1,S1,
2020/8/1 7:00,1.39,0.053,27.245,H1,S1,
2020/8/1 8:00,1.18,0.05325,33.2075,H1,S1,
2020/8/1 9:00,1.21,0.05375,36.93,H1,S1,
2020/8/1 10:00,1.28,0.054,40.9375,H1,S1,
2020/8/1 11:00,1.4,0.05475,44.795,H1,S1,
2020/8/1 12:00,1.47,0.05475,47.3925,H1,S1,
2020/8/1 13:00,1.45,0.0545,48.69,H1,S1,
2020/8/1 14:00,1.57,0.0545,50.2975,H1,S1,
2020/8/1 15:00,1.56,0.054,50.0725,H1,S1,
2020/8/1 16:00,1.53,0.053,48.3125,H1,S1,
2020/8/1 17:00,1.56,0.05225,45.91,H1,S1,
2020/8/1 18:00,1.49,0.051,41.6275,H1,S1,
2020/8/1 19:00,1.46,0.05,37.335,H1,S1,
2020/8/1 20:00,1.4,0.04925,35.2325,H1,S1,
2020/8/1 21:00,1.32,0.049,33.6775,H1,S1,
2020/8/1 22:00,1.85,0.04825,30.995,H1,S1,
2020/8/1 23:00,1.54,0.048,30.9725,H1,S1,
2020/8/2 0:00,1.45,0.048,29.7925,H1,S1,
2020/8/2 1:00,1.54,0.04775,28.87,H1,S1,
2020/8/2 2:00,1.33,0.047,27.2125,H1,S1,
2020/8/2 3:00,1.45,0.047,26.225,H1,S1,
2020/8/2 4:00,1.27,0.047,25.8525,H1,S1,
2020/8/2 5:00,1.26,0.0465,25.485,H1,S1,
2020/8/2 6:00,1.36,0.046,25.34,H1,S1,
2020/8/2 7:00,1.22,0.04625,27.61,H1,S1,
2020/8/2 8:00,1.36,0.04675,30.335,H1,S1,
2020/8/2 9:00,1.23,0.047,34.165,H1,S1,
2020/8/2 10:00,1.18,0.04725,38.8725,H1,S1,
2020/8/2 11:00,1.35,0.048,42.62,H1,S1,
2020/8/2 12:00,1.45,0.048,45.365,H1,S1,
2020/8/2 13:00,1.44,0.04825,47.755,H1,S1,
2020/8/2 14:00,1.47,0.048,49.8175,H1,S1,
2020/8/2 15:00,1.44,0.048,49.4525,H1,S1,
2020/8/2 16:00,1.49,0.047,47.355,H1,S1,
2020/8/2 17:00,1.39,0.046,43.85,H1,S1,
2020/8/2 18:00,1.41,0.04525,42.2025,H1,S1,
2020/8/2 19:00,1.42,0.04475,38.3225,H1,S1,
2020/8/2 20:00,1.7,0.044,34.97,H1,S1,
2020/8/2 21:00,1.52,0.0435,32.845,H1,S1,
2020/8/2 22:00,1.45,0.043,31.7925,H1,S1,
2020/8/2 23:00,1.3,0.043,30.75,H1,S1,
2020/8/3 0:00,1.39,0.043,29.6025,H1,S1,
2020/8/3 1:00,1.47,0.04225,28.6375,H1,S1,
2020/8/3 2:00,1.35,0.042,27.6775,H1,S1,
2020/8/3 3:00,1.29,0.042,27.0775,H1,S1,
2020/8/3 4:00,1.22,0.042,27.11,H1,S1,
2020/8/3 5:00,1.31,0.042,27.0475,H1,S1,
2020/8/3 6:00,1.38,0.042,27.1075,H1,S1,
2020/8/3 7:00,1.33,0.042,28.6125,H1,S1,
2020/8/3 8:00,1.38,0.042,32.33,H1,S1,
2020/8/3 9:00,6.78,0.0425,37.2525,H1,S1,
2020/8/3 10:00,5.48,0.06875,37.11,H1,S1,
2020/8/3 11:00,4.8,0.07575,38.6225,H1,S1,
2020/8/3 12:00,4.55,0.074,39.3575,H1,S1,
2020/8/3 13:00,4.41,0.07275,43.455,H1,S1,
2020/8/3 14:00,3.04,0.07025,36.6075,H1,S1,
2020/8/3 15:00,2.98,0.0685,31.79,H1,S1,
2020/8/3 16:00,2.93,0.0675,33.29,H1,S1,
2020/8/3 17:00,2.64,0.0665,33.0125,H1,S1,
2020/8/3 18:00,2.39,0.0655,32.1675,H1,S1,
2020/8/3 19:00,2.28,0.0645,30.715,H1,S1,
2020/8/3 20:00,2.22,0.06325,28.8775,H1,S1,
2020/8/3 21:00,2.19,0.06275,28.17,H1,S1,
2020/8/3 22:00,2.17,0.06225,27.3175,H1,S1,
2020/8/3 23:00,2.26,0.0615,25.545,H1,S1,
2020/8/4 0:00,2.03,0.06075,25.77,H1,S1,
2020/8/4 1:00,2.05,0.0605,24.545,H1,S1,
2020/8/4 2:00,2.11,0.0595,24.25,H1,S1,
2020/8/4 3:00,2.14,0.0595,24.4325,H1,S1,
2020/8/4 4:00,2.23,0.05875,23.0275,H1,S1,
2020/8/4 5:00,1.88,0.05825,22.025,H1,S1,
2020/8/4 6:00,1.74,0.05825,22.3675,H1,S1,
2020/8/4 7:00,1.96,0.058,26.68,H1,S1,
2020/8/4 8:00,1.77,0.058,30.37,H1,S1,
2020/8/4 9:00,1.69,0.058,34.54,H1,S1,
2020/8/4 10:00,1.77,0.0585,38.28,H1,S1,
2020/8/4 11:00,1.81,0.059,41.615,H1,S1,
2020/8/4 12:00,1.87,0.059,44.035,H1,S1,
2020/8/4 13:00,2,0.05875,46.89,H1,S1,
2020/8/4 14:00,2.03,0.0585,47.52,H1,S1,
2020/8/4 15:00,1.99,0.05775,46.55,H1,S1,
2020/8/4 16:00,1.95,0.0565,42.4775,H1,S1,
2020/8/4 17:00,1.93,0.0555,41.5825,H1,S1,
2020/8/4 18:00,1.81,0.05425,36.915,H1,S1,
2020/8/4 19:00,1.86,0.05325,33.3075,H1,S1,
2020/8/4 20:00,1.85,0.0525,31.2925,H1,S1,
2020/8/4 21:00,1.8,0.052,29.6975,H1,S1,
2020/8/4 22:00,1.74,0.05125,28.525,H1,S1,
2020/8/4 23:00,1.63,0.051,27.555,H1,S1,
2020/8/5 0:00,1.55,0.0505,26.5575,H1,S1,
2020/8/5 1:00,1.7,0.05,26.17,H1,S1,
2020/8/5 2:00,1.52,0.05,25.09,H1,S1,
2020/8/5 3:00,1.48,0.0495,25.075,H1,S1,
2020/8/5 4:00,1.45,0.049,24.5075,H1,S1,
2020/8/5 5:00,1.42,0.049,24.11,H1,S1,
2020/8/5 6:00,1.49,0.0485,24.07,H1,S1,
2020/8/5 7:00,1.48,0.049,28.715,H1,S1,
2020/8/5 8:00,1.4,0.049,33.915,H1,S1,
2020/8/5 9:00,1.35,0.0495,36.3875,H1,S1,
2020/8/5 10:00,1.45,0.049,35.2075,H1,S1,
2020/8/5 11:00,1.3,0.0495,39.48,H1,S1,
2020/8/5 12:00,1.48,0.0505,45.7125,H1,S1,
2020/8/5 13:00,1.53,0.05025,45.58,H1,S1,
2020/8/5 14:00,1.58,0.04975,45.795,H1,S1,
2020/8/5 15:00,1.62,0.0495,48.7525,H1,S1,
2020/8/5 16:00,1.72,0.049,45.85,H1,S1,
2020/8/5 17:00,1.74,0.048,43.14,H1,S1,
2020/8/5 18:00,1.67,0.047,38.97,H1,S1,
2020/8/5 19:00,1.73,0.04625,35.6125,H1,S1,
2020/8/5 20:00,1.7,0.04525,32.6475,H1,S1,
2020/8/5 21:00,1.72,0.045,30.875,H1,S1,
2020/8/5 22:00,1.61,0.0445,29.67,H1,S1,
2020/8/5 23:00,1.6,0.04425,28.15,H1,S1,
2020/8/6 0:00,1.51,0.044,27.095,H1,S1,
2020/8/6 1:00,1.44,0.0435,26.1375,H1,S1,
2020/8/6 2:00,1.42,0.043,25.335,H1,S1,
2020/8/6 3:00,1.47,0.043,24.7575,H1,S1,
2020/8/6 4:00,1.34,0.043,24.1875,H1,S1,
2020/8/6 5:00,1.31,0.04275,23.8425,H1,S1,
2020/8/6 6:00,1.16,0.0425,23.695,H1,S1,
2020/8/6 7:00,1.31,0.04275,28.185,H1,S1,
2020/8/6 8:00,1.09,0.0435,34.175,H1,S1,
2020/8/6 9:00,1.26,0.04375,37.5525,H1,S1,
2020/8/6 10:00,1.19,0.04425,41.7775,H1,S1,
2020/8/6 11:00,1.27,0.0445,43.7775,H1,S1,
2020/8/6 12:00,1.34,0.0445,45.695,H1,S1,
2020/8/6 13:00,1.66,0.0445,47.02,H1,S1,
2020/8/6 14:00,7.84,0.0675,40.175,H1,S1,
2020/8/6 15:00,4.28,0.06475,40.5375,H1,S1,
2020/8/6 16:00,3.45,0.0625,37.1075,H1,S1,
2020/8/6 17:00,2.96,0.0615,36.0175,H1,S1,
2020/8/6 18:00,2.49,0.0605,34.045,H1,S1,
2020/8/6 19:00,2.08,0.0595,31.8425,H1,S1,
2020/8/6 20:00,2,0.0585,29.41,H1,S1,
2020/8/6 21:00,1.88,0.05775,28.5625,H1,S1,
2020/8/6 22:00,1.76,0.05725,28.3925,H1,S1,
2020/8/6 23:00,1.72,0.0565,26.94,H1,S1,
2020/8/7 0:00,1.7,0.056,26.2325,H1,S1,
2020/8/7 1:00,1.64,0.0555,25.955,H1,S1,
2020/8/7 2:00,1.67,0.0555,25.57,H1,S1,
2020/8/7 3:00,1.66,0.05475,25.1875,H1,S1,
2020/8/7 4:00,1.53,0.0545,25.7825,H1,S1,
2020/8/7 5:00,1.43,0.0545,24.1625,H1,S1,
2020/8/7 6:00,1.35,0.0535,22.735,H1,S1,
2020/8/7 7:00,1.36,0.05375,27.245,H1,S1,
2020/8/7 8:00,1.35,0.05425,31.6825,H1,S1,
2020/8/7 9:00,1.34,0.0545,34.1075,H1,S1,
2020/8/7 10:00,1.37,0.0545,36.935,H1,S1,
2020/8/7 11:00,1.5,0.0545,39.1975,H1,S1,
2020/8/7 12:00,1.65,0.055,42.745,H1,S1,
2020/8/7 13:00,1.67,0.055,45.0925,H1,S1,
2020/8/7 14:00,1.7,0.05375,41.175,H1,S1,
2020/8/7 15:00,1.91,0.0535,42.945,H1,S1,
2020/8/7 16:00,2,0.05325,43.6325,H1,S1,
2020/8/7 17:00,1.88,0.0525,42.5025,H1,S1,
2020/8/7 18:00,1.97,0.05125,37.535,H1,S1,
2020/8/7 19:00,1.66,0.05025,33.9475,H1,S1,
2020/8/7 20:00,1.63,0.0495,31.54,H1,S1,
2020/8/7 21:00,1.72,0.049,29.8575,H1,S1,
2020/8/7 22:00,1.58,0.0485,29.21,H1,S1,
2020/8/7 23:00,1.51,0.04825,27.8825,H1,S1,
2020/8/8 0:00,1.52,0.04775,27.955,H1,S1,
2020/8/8 1:00,1.61,0.0475,26.5075,H1,S1,
2020/8/8 2:00,1.49,0.047,25.17,H1,S1,
2020/8/8 3:00,1.44,0.04675,24.91,H1,S1,
2020/8/8 4:00,1.39,0.0465,24.53,H1,S1,
2020/8/8 5:00,1.31,0.0465,24.085,H1,S1,
2020/8/8 6:00,1.24,0.046,24.185,H1,S1,
2020/8/8 7:00,1.39,0.0465,28.4025,H1,S1,
2020/8/8 8:00,1.26,0.047,33.39,H1,S1,
2020/8/8 9:00,1.28,0.04725,36.575,H1,S1,
2020/8/8 10:00,1.26,0.04775,40.3775,H1,S1,
2020/8/8 11:00,1.37,0.0485,43.7275,H1,S1,
2020/8/8 12:00,1.55,0.04875,46.6575,H1,S1,
2020/8/8 13:00,1.7,0.049,48.6125,H1,S1,
2020/8/8 14:00,1.7,0.04825,49.85,H1,S1,
2020/8/8 15:00,1.94,0.048,49.5425,H1,S1,
2020/8/8 16:00,1.78,0.047,48.1875,H1,S1,
2020/8/8 17:00,1.76,0.046,45.33,H1,S1,
2020/8/8 18:00,1.84,0.045,40.8175,H1,S1,
2020/8/8 19:00,1.74,0.044,36.34,H1,S1,
2020/8/8 20:00,1.62,0.043,33.86,H1,S1,
